id,masterCategory,gender,baseColour
55500,Personal Care,Women,Pink
29886,Accessories,Women,Purple
3690,Footwear,Men,White
8278,Apparel,Men,Blue
2742,Apparel,Girls,White
30197,Accessories,Unisex,Green
43465,Apparel,Women,Pink
28954,Apparel,Women,White
13315,Apparel,Men,Blue
46117,Footwear,Unisex,Red
7230,Footwear,Men,Brown
49963,Apparel,Men,Black
31879,Accessories,Women,Grey
28168,Accessories,Men,Gold
23580,Personal Care,Women,Beige
34537,Footwear,Men,Black
31283,Apparel,Men,Black
3456,Footwear,Men,White
26234,Apparel,Men,Red
12001,Apparel,Men,Blue
6918,Apparel,Women,Black
54614,Apparel,Men,Grey
30351,Apparel,Men,Pink
2584,Apparel,Unisex,Black
22694,Footwear,Men,Grey
51366,Apparel,Women,Blue
8882,Apparel,Men,Navy Blue
6124,Accessories,Men,Black
47203,Footwear,Men,Brown
17573,Apparel,Men,Blue
9950,Apparel,Men,Black
23746,Accessories,Unisex,Brown
53431,Apparel,Women,Black
38900,Apparel,Girls,Yellow
4673,Accessories,Unisex,Black
15224,Footwear,Men,Black
40026,Accessories,Unisex,White
10756,Footwear,Women,Red
37948,Apparel,Women,Blue
57091,Apparel,Women,Black
56143,Personal Care,Women,Turquoise Blue
11684,Apparel,Men,White
32406,Apparel,Women,Black
59937,Footwear,Men,Navy Blue
5593,Footwear,Men,White
53603,Accessories,Men,Black
15016,Apparel,Men,Grey
4441,Footwear,Unisex,White
36294,Footwear,Women,Black
45766,Personal Care,Women,Yellow
10564,Apparel,Men,White
32634,Apparel,Women,Grey
25683,Accessories,Women,Black
12233,Apparel,Men,Green
42543,Apparel,Women,Rust
29872,Accessories,Men,Gold
3664,Footwear,Men,White
48079,Apparel,Men,Green
43491,Apparel,Men,White
18709,Apparel,Women,White
35411,Footwear,Men,Black
49997,Apparel,Women,Pink
51154,Accessories,Men,Brown
17741,Footwear,Women,White
23574,Personal Care,Men,Black
48845,Accessories,Women,Silver
47031,Apparel,Women,Brown
15472,Apparel,Men,Blue
21647,Apparel,Women,White
4025,Footwear,Unisex,Red
37722,Apparel,Men,Grey
32250,Apparel,Women,Blue
4819,Apparel,Men,Navy Blue
56715,Apparel,Women,White
24335,Apparel,Men,Grey
40670,Apparel,Women,Grey
33382,Accessories,Women,Pink
1557,Accessories,Unisex,Black
13785,Apparel,Men,Black
26462,Apparel,Men,Black
55190,Personal Care,Women,Green
12657,Apparel,Men,White
42127,Footwear,Men,Black
3200,Apparel,Men,Green
17325,Accessories,Unisex,Brown
23110,Accessories,Men,Blue
6772,Apparel,Men,Green
47455,Footwear,Women,Purple
46587,Footwear,Women,Brown
35075,Accessories,Men,Brown
51530,Accessories,Women,Silver
27782,Accessories,Men,Brown
30735,Apparel,Men,Beige
9508,Apparel,Men,Black
26650,Footwear,Men,Blue
12465,Accessories,Men,Black
6540,Apparel,Men,Green
34395,Apparel,Men,Red
18963,Apparel,Women,Black
47667,Accessories,Women,Green
17117,Accessories,Women,Black
23322,Apparel,Women,Brown
51702,Accessories,Unisex,Grey
7492,Apparel,Women,Black
35247,Accessories,Men,Red
4217,Apparel,Girls,Blue
45130,Accessories,Men,Black
15640,Apparel,Men,White
52187,Accessories,Women,Silver
53055,Apparel,Women,Blue
14792,Accessories,Women,Beige
56527,Personal Care,Women,Brown
41590,Apparel,Men,Green
40442,Apparel,Women,Grey
38558,Apparel,Men,Navy Blue
53869,Footwear,Women,Black
1765,Apparel,Women,White
24107,Footwear,Men,Red
10332,Accessories,Men,Brown
5799,Apparel,Men,Green
57895,Apparel,Women,Pink
38938,Apparel,Boys,Blue
53409,Apparel,Women,White
59133,Apparel,Men,Brown
56947,Footwear,Women,Gold
37970,Footwear,Women,Black
25489,Footwear,Men,White
12039,Apparel,Men,Blue
42749,Footwear,Women,Black
8086,Footwear,Men,Grey
9154,Apparel,Women,Grey
12805,Apparel,Men,Grey
29244,Footwear,Men,White
16499,Apparel,Men,Maroon
9968,Apparel,Men,Black
28396,Accessories,Women,Brown
18731,Apparel,Women,Navy Blue
50882,Apparel,Women,Mustard
9366,Accessories,Men,White
29076,Accessories,Men,Brown
26802,Apparel,Men,Blue
35429,Footwear,Men,Brown
47009,Apparel,Women,Brown
17779,Accessories,Men,Olive
1937,Footwear,Women,Black
4479,Footwear,Men,Silver
59301,Apparel,Men,Olive
38336,Apparel,Girls,Pink
24769,Footwear,Men,Grey
56349,Personal Care,Men,Black
15812,Apparel,Men,Blue
18355,Accessories,Men,White
9702,Footwear,Men,Brown
23914,Footwear,Men,White
3238,Footwear,Men,Black
19287,Accessories,Women,White
42923,Accessories,Women,Black
51508,Apparel,Women,Navy Blue
7698,Apparel,Women,Purple
55994,Personal Care,Women,Purple
59765,Accessories,Women,Gold
14598,Apparel,Women,Purple
32268,Apparel,Women,Pink
40648,Apparel,Women,Purple
38752,Accessories,Women,Black
10138,Accessories,Women,Silver
15678,Apparel,Men,Beige
32866,Accessories,Unisex,Red
59557,Accessories,Women,Gold
45108,Accessories,Men,Black
37528,Apparel,Boys,White
58485,Accessories,Men,Brown
52983,Apparel,Women,Maroon
45934,Accessories,Women,Silver
53851,Apparel,Women,Green
33188,Apparel,Women,Purple
38560,Accessories,Men,Black
17913,Apparel,Men,Grey
9530,Apparel,Men,White
48617,Accessories,Women,Silver
18167,Apparel,Girls,Magenta
26668,Footwear,Men,Black
6578,Apparel,Men,Grey
19889,Accessories,Men,Olive
3836,Footwear,Men,Brown
13749,Apparel,Men,Blue
34957,Apparel,Women,Beige
22832,Footwear,Men,Brown
49503,Footwear,Men,Black
19273,Accessories,Women,White
35885,Apparel,Boys,White
28534,Apparel,Men,White
55960,Personal Care,Women,Purple
11822,Footwear,Men,Blue
52379,Apparel,Women,Peach
20759,Footwear,Women,Brown
58643,Apparel,Women,Black
39674,Footwear,Men,White
5907,Apparel,Men,Black
25825,Apparel,Women,White
53099,Accessories,Women,Silver
33940,Apparel,Men,Orange
58471,Accessories,Men,Brown
25019,Footwear,Women,Tan
44812,Apparel,Women,Purple
57439,Apparel,Women,Pink
38594,Apparel,Women,White
18193,Apparel,Men,Blue
19041,Footwear,Women,Black
49731,Accessories,Men,Brown
16835,Accessories,Women,Black
2910,Footwear,Women,Brown
28706,Apparel,Women,Black
34359,Apparel,Men,Blue
46779,Personal Care,Men,Orange
16009,Apparel,Men,Blue
57861,Personal Care,Women,Green
58015,Apparel,Women,White
41904,Personal Care,Women,Black
45598,Footwear,Men,Black
37984,Apparel,Men,Black
20933,Accessories,Women,Purple
58829,Accessories,Women,Silver
33518,Footwear,Women,Blue
39022,Accessories,Women,Green
11648,Accessories,Men,Black
19425,Apparel,Men,Blue
7806,Footwear,Men,White
49355,Footwear,Men,Green
8072,Footwear,Women,Grey
2548,Footwear,Men,Navy Blue
22658,Accessories,Unisex,Blue
50278,Footwear,Men,Brown
28362,Accessories,Men,Black
13923,Footwear,Men,Black
49167,Accessories,Men,Black
8240,Accessories,Women,Mustard
19617,Apparel,Women,Blue
55538,Personal Care,Women,Multi
9392,Footwear,Women,White
50876,Apparel,Women,Green
29082,Accessories,Men,Black
31841,Accessories,Men,White
7208,Apparel,Women,White
27924,Apparel,Women,Beige
28150,Apparel,Men,White
58227,Footwear,Men,Black
14108,Apparel,Men,Brown
44678,Apparel,Women,Pink
36258,Apparel,Men,Green
14934,Apparel,Men,Red
39210,Footwear,Men,Black
30732,Apparel,Women,Black
27785,Accessories,Men,Brown
12462,Apparel,Men,Brown
26657,Footwear,Men,Blue
23325,Apparel,Women,Brown
17110,Accessories,Women,Gold
47660,Apparel,Women,White
6547,Apparel,Women,Yellow
18964,Apparel,Women,Grey
34392,Apparel,Men,Red
7495,Apparel,Women,Purple
35240,Accessories,Men,Red
51705,Accessories,Men,Brown
3809,Apparel,Boys,Red
21472,Footwear,Women,Green
15647,Apparel,Men,Black
32859,Footwear,Women,Black
52180,Accessories,Women,Silver
59568,Accessories,Men,Steel
45137,Accessories,Women,Black
4210,Apparel,Boys,Blue
37517,Accessories,Boys,Yellow
53052,Apparel,Women,Multi
41597,Apparel,Men,Navy Blue
56520,Personal Care,Women,Brown
10335,Apparel,Women,Pink
24100,Footwear,Men,Brown
1762,Apparel,Women,Blue
4022,Footwear,Unisex,Green
21640,Apparel,Women,Black
15475,Apparel,Men,Blue
20792,Apparel,Men,Beige
37725,Apparel,Men,Yellow
32257,Apparel,Women,Beige
33385,Accessories,Women,Pink
10107,Accessories,Men,Steel
13782,Apparel,Men,Black
30500,Apparel,Women,Purple
3207,Apparel,Women,Black
42120,Apparel,Men,Black
55197,Personal Care,Women,Purple
12650,Apparel,Men,Maroon
26465,Apparel,Men,Black
47452,Footwear,Women,Black
6775,Apparel,Men,Navy Blue
54879,Accessories,Women,Blue
23117,Accessories,Men,Blue
17322,Accessories,Men,Brown
51537,Accessories,Women,Silver
46580,Apparel,Men,Black
53604,Accessories,Men,Black
5594,Footwear,Women,White
37341,Apparel,Boys,Orange
45761,Personal Care,Women,Blue
4446,Footwear,Men,Red
21224,Apparel,Men,Brown
15011,Apparel,Men,Black
38309,Accessories,Men,Black
10563,Apparel,Men,Black
24756,Apparel,Men,Green
25684,Apparel,Men,White
56376,Personal Care,Men,Brown
32633,Apparel,Women,Black
3663,Footwear,Men,Black
29875,Accessories,Men,Black
42544,Apparel,Women,Pink
12234,Apparel,Men,Black
26001,Personal Care,Women,Pink
43496,Apparel,Men,Navy Blue
9359,Accessories,Unisex,Grey
51153,Accessories,Men,Beige
49990,Accessories,Men,White
29049,Apparel,Men,Grey
35416,Footwear,Men,Black
47036,Apparel,Women,Green
6311,Apparel,Women,Black
23573,Personal Care,Men,Blue
17746,Footwear,Men,White
30958,Apparel,Women,Red
12006,Apparel,Men,Green
26233,Apparel,Men,Red
31284,Apparel,Men,Black
3451,Apparel,Men,White
30356,Apparel,Men,Grey
54613,Apparel,Men,Black
51361,Apparel,Women,Blue
8885,Apparel,Men,Green
22693,Footwear,Men,Grey
9957,Apparel,Men,White
47204,Footwear,Men,Brown
6123,Apparel,Men,Navy Blue
37173,Apparel,Boys,Red
38907,Apparel,Girls,Red
53436,Footwear,Men,White
21016,Accessories,Women,Purple
15223,Footwear,Men,Black
4674,Accessories,Unisex,Black
56978,Footwear,Women,Black
10751,Apparel,Men,Grey
57096,Apparel,Women,Blue
40021,Apparel,Men,White
59930,Apparel,Women,Multi
32401,Apparel,Women,White
56144,Personal Care,Women,Nude
11683,Apparel,Men,Grey
58218,Apparel,Women,Multi
14137,Accessories,Men,Steel
20302,Apparel,Women,Blue
5560,Apparel,Men,Green
44647,Apparel,Women,Navy Blue
45795,Footwear,Women,Black
36267,Apparel,Women,Blue
33715,Apparel,Women,Blue
10597,Apparel,Men,Blue
25670,Accessories,Men,Silver
11445,Apparel,Women,White
3697,Apparel,Women,Pink
49158,Personal Care,Women,Skin
29881,Accessories,Men,Black
19628,Apparel,Men,Black
55507,Personal Care,Women,Rose
13312,Apparel,Men,Navy Blue
28953,Apparel,Women,Yellow
43462,Apparel,Women,White
2745,Apparel,Men,Black
50849,Accessories,Women,Blue
30190,Accessories,Unisex,Red
49964,Apparel,Men,Grey Melange
7237,Footwear,Men,Beige
46110,Footwear,Men,Grey
23587,Personal Care,Women,Blue
31270,Apparel,Men,Navy Blue
43650,Apparel,Women,Black
2577,Apparel,Women,White
27315,Personal Care,Women,Purple
13120,Apparel,Men,Navy Blue
7005,Apparel,Men,Grey
8871,Apparel,Men,Blue
51395,Apparel,Men,Yellow
16452,Apparel,Men,Red
22667,Accessories,Unisex,Black
17580,Apparel,Men,Navy Blue
37187,Apparel,Boys,White
5752,Footwear,Men,White
14305,Footwear,Unisex,Red
20130,Apparel,Women,Blue
39821,Footwear,Men,Black
52510,Apparel,Women,White
36055,Accessories,Unisex,Olive
4680,Accessories,Unisex,Black
57062,Apparel,Women,Blue
24590,Apparel,Women,Blue
58816,Footwear,Women,Purple
33527,Footwear,Women,Grey
25442,Footwear,Men,Black
11677,Apparel,Men,Blue
43234,Footwear,Men,White
2113,Apparel,Women,Grey
27771,Accessories,Men,Brown
13544,Footwear,Women,Coffee Brown
12496,Apparel,Women,Grey
55351,Personal Care,Women,Purple
28739,Apparel,Women,Rust
50623,Apparel,Men,Black
34366,Apparel,Men,Black
18990,Apparel,Men,Black
19842,Apparel,Men,Red
46746,Apparel,Men,Navy Blue
16036,Apparel,Men,Green
22203,Apparel,Men,Cream
36431,Footwear,Men,Beige
5336,Footwear,Men,Black
44011,Personal Care,Men,Black
14761,Apparel,Men,White
20554,Accessories,Women,Green
41563,Apparel,Women,Grey
52948,Apparel,Women,Multi
39479,Apparel,Women,Brown
25026,Apparel,Women,Blue
11213,Accessories,Women,Steel
57406,Apparel,Women,Taupe
1796,Apparel,Men,Blue
33143,Apparel,Boys,Navy Blue
52346,Apparel,Women,Peach
15481,Apparel,Men,Black
20766,Footwear,Women,Black
5104,Footwear,Men,Brown
44223,Apparel,Men,Black
25214,Accessories,Women,Pink
11021,Apparel,Women,Black
41751,Apparel,Boys,Yellow
33371,Accessories,Women,Purple
40683,Apparel,Men,Blue
57634,Personal Care,Women,Pink
5938,Footwear,Men,Black
13776,Apparel,Men,Cream
34968,Accessories,Women,Blue
43006,Footwear,Men,Black
2321,Apparel,Men,White
55163,Personal Care,Women,Lavender
26491,Apparel,Men,Black
6781,Apparel,Men,Yellow
16204,Apparel,Men,Black
22031,Apparel,Women,Blue
35086,Accessories,Men,White
7653,Accessories,Men,Grey
46574,Accessories,Women,Black
55332,Personal Care,Women,Brown
16869,Accessories,Men,Brown
31677,Apparel,Men,White
43257,Apparel,Women,White
2170,Apparel,Men,White
9598,Apparel,Men,Purple
27712,Accessories,Women,Pink
13527,Apparel,Women,White
19821,Apparel,Men,Off White
7402,Footwear,Men,Black
46725,Personal Care,Men,Silver
16055,Apparel,Men,Blue
29688,Apparel,Men,Beige
22260,Footwear,Women,Multi
17187,Apparel,Men,Navy Blue
50640,Apparel,Men,Charcoal
34305,Accessories,Women,Cream
37580,Apparel,Girls,Pink
5355,Footwear,Men,Grey
44072,Personal Care,Men,Silver
14702,Apparel,Men,Black
20537,Accessories,Women,Green
52117,Apparel,Women,Blue
25879,Accessories,Unisex,Black
36452,Footwear,Men,White
33120,Footwear,Women,Silver
25045,Accessories,Men,Blue
11270,Apparel,Men,Maroon
14530,Apparel,Men,Green
20705,Footwear,Men,Brown
5167,Apparel,Men,Black
44240,Footwear,Men,Navy Blue
45392,Footwear,Women,Gold
36660,Accessories,Women,Black
52325,Accessories,Women,Orange
33312,Apparel,Men,Orange
57657,Personal Care,Women,Rust
10190,Apparel,Men,White
25277,Accessories,Women,Black
11042,Apparel,Men,Purple
4889,Apparel,Women,White
39628,Footwear,Women,Grey
3290,Apparel,Men,Blue
8678,Accessories,Unisex,Green
31445,Apparel,Women,Orange
55100,Personal Care,Women,Silver
27520,Footwear,Women,Grey
13715,Apparel,Men,Black
43065,Apparel,Men,Grey
2342,Apparel,Men,Green
30597,Apparel,Men,Red
22052,Apparel,Women,Maroon
7630,Accessories,Men,Tan
46517,Accessories,Men,White
28568,Apparel,Men,White
23180,Apparel,Men,White
43859,Accessories,Women,Gold
50472,Apparel,Men,Orange
15086,Apparel,Men,Blue
20361,Apparel,Men,Black
5503,Apparel,Men,Red
44624,Accessories,Unisex,Orange
25613,Accessories,Women,Maroon
11426,Apparel,Men,Blue
41356,Apparel,Men,Blue
14968,Accessories,Men,Brown
33776,Accessories,Unisex,Grey
40284,Footwear,Unisex,Pink
27144,Apparel,Women,White
18799,Accessories,Unisex,Khaki
13371,Footwear,Men,Black
43401,Accessories,Men,Multi
28930,Apparel,Men,Red
55564,Personal Care,Women,Pink
26096,Apparel,Men,Blue
27978,Apparel,Men,Red
34553,Accessories,Women,Green
6386,Footwear,Men,White
50016,Apparel,Men,Grey
16603,Apparel,Women,Black
49907,Accessories,Girls,Yellow
35481,Footwear,Men,Black
7254,Footwear,Men,Brown
43633,Apparel,Women,Red
27376,Apparel,Men,Mustard
54684,Apparel,Women,Multi
13143,Footwear,Women,Silver
6988,Apparel,Men,White
19479,Accessories,Men,Blue
12091,Apparel,Women,Navy Blue
31213,Footwear,Men,White
50224,Accessories,Women,Pink
47293,Accessories,Women,Brown
34761,Accessories,Women,Blue
7066,Accessories,Unisex,Black
8812,Apparel,Men,Green
16431,Apparel,Men,White
22604,Apparel,Men,Black
41958,Apparel,Boys,Grey
36036,Accessories,Unisex,Mustard
5731,Footwear,Men,Silver
44416,Footwear,Men,Black
58049,Accessories,Women,Silver
14366,Footwear,Women,Beige
20153,Apparel,Men,Blue
32496,Footwear,Men,Blue
25421,Footwear,Men,Black
11614,Apparel,Women,White
57001,Footwear,Women,Black
33544,Apparel,Women,Yellow
58875,Accessories,Men,Grey
4425,Apparel,Men,Navy Blue
21247,Accessories,Unisex,Black
15072,Footwear,Men,Brown
53667,Accessories,Women,Pink
20395,Accessories,Women,Purple
37322,Accessories,Women,Pink
56315,Accessories,Women,Black
40270,Apparel,Men,Navy Blue
10500,Apparel,Women,Navy Blue
24735,Apparel,Women,White
13385,Footwear,Women,Tan
30107,Apparel,Men,White
3600,Apparel,Men,Blue
42527,Apparel,Women,Blue
55590,Apparel,Men,White
12257,Apparel,Men,Red
26062,Apparel,Men,Blue
47055,Apparel,Women,Brown
6372,Footwear,Men,Green
23510,Accessories,Men,Black
48821,Accessories,Women,Gold
17725,Apparel,Men,Maroon
35475,Footwear,Men,Brown
46187,Accessories,Women,Multi
30335,Apparel,Men,Off White
9108,Footwear,Women,Black
27382,Personal Care,Women,Black
54670,Accessories,Men,Black
12065,Apparel,Women,Navy Blue
3432,Apparel,Men,Black
9934,Apparel,Men,Red
47267,Apparel,Men,Black
6140,Footwear,Men,Black
34795,Accessories,Men,Black
7092,Accessories,Unisex,Blue
12859,Footwear,Men,Black
35647,Footwear,Men,Brown
29218,Accessories,Women,Red
21075,Footwear,Men,Brown
15240,Footwear,Men,Black
4617,Accessories,Unisex,Blue
53455,Footwear,Women,Red
14392,Apparel,Men,Black
38964,Accessories,Unisex,Red
32462,Apparel,Men,White
56127,Personal Care,Women,Skin
10732,Accessories,Women,Red
24507,Apparel,Women,Brown
58881,Accessories,Men,Black
38158,Accessories,Women,Grey
12401,Accessories,Men,Navy Blue
26634,Footwear,Men,Red
31683,Footwear,Unisex,Black
3056,Apparel,Men,Purple
49799,Accessories,Men,Black
30751,Apparel,Men,Black
2184,Apparel,Men,Blue
35223,Footwear,Men,Black
22294,Footwear,Women,Beige
17173,Apparel,Men,Black
47603,Footwear,Women,Brown
6524,Apparel,Women,Blue
18907,Footwear,Men,Red
37574,Apparel,Girls,Pink
53031,Apparel,Women,Yellow
21411,Accessories,Women,Brown
15624,Apparel,Women,Grey
45154,Accessories,Men,White
10356,Apparel,Men,Blue
57491,Footwear,Men,Brown
24163,Apparel,Women,Navy Blue
40426,Apparel,Women,Peach
32006,Accessories,Men,White
45968,Apparel,Women,White
56543,Personal Care,Women,White
11284,Apparel,Men,Blue
5193,Apparel,Men,Navy Blue
37746,Apparel,Men,Blue
45366,Footwear,Women,Brown
4041,Apparel,Men,Blue
36694,Footwear,Men,Navy Blue
21623,Apparel,Women,Teal
15416,Footwear,Men,Grey
59739,Apparel,Women,Pink
1533,Apparel,Men,Red
40614,Apparel,Women,Red
10164,Accessories,Men,Green
25283,Accessories,Women,Brown
56771,Apparel,Men,Grey
32234,Apparel,Women,Grey
3264,Apparel,Men,Green
42143,Footwear,Men,Black
12633,Apparel,Men,White
18309,Apparel,Men,Navy Blue
48479,Apparel,Women,Black
43091,Personal Care,Women,Green
30563,Accessories,Unisex,Black
16293,Apparel,Men,Red
51554,Accessories,Men,Black
35011,Accessories,Women,Rust
47431,Accessories,Women,Green
6716,Apparel,Men,Red
23174,Apparel,Men,Grey
50486,Apparel,Men,Blue
41967,Apparel,Boys,White
44429,Footwear,Men,Black
57802,Personal Care,Women,Brown
58076,Accessories,Women,Multi
14359,Footwear,Women,Copper
39041,Accessories,Men,Steel
59998,Footwear,Women,Multi
21882,Apparel,Women,Blue
36835,Footwear,Men,Grey
20950,Footwear,Men,Blue
40089,Apparel,Men,White
38193,Accessories,Men,Gold
18594,Accessories,Men,Brown
27349,Apparel,Women,Grey
7865,Apparel,Men,Black
8011,Apparel,Men,Yellow
28301,Accessories,Men,Black
13940,Apparel,Men,Grey
12892,Footwear,Men,Black
7059,Accessories,Unisex,Blue
54489,Accessories,Women,Orange
2719,Apparel,Boys,Blue
50815,Accessories,Unisex,Brown
49104,Personal Care,Women,Beige
8223,Accessories,Men,Black
19674,Apparel,Women,Black
27947,Apparel,Men,Blue
50029,Apparel,Men,White
28133,Apparel,Men,Black
22409,Apparel,Men,Navy Blue
49938,Apparel,Men,Black
31822,Accessories,Men,Black
26895,Apparel,Women,Lavender
59396,Footwear,Men,Charcoal
58244,Accessories,Women,Black
15885,Footwear,Unisex,Navy Blue
39273,Footwear,Men,Khaki
14957,Apparel,Men,White
33749,Apparel,Women,Blue
49560,Accessories,Women,White
22851,Footwear,Men,Khaki
8647,Accessories,Unisex,Blue
19210,Accessories,Men,Brown
34934,Apparel,Women,Blue
9795,Accessories,Unisex,Red
46528,Accessories,Men,Black
55903,Personal Care,Women,Pink
34108,Apparel,Girls,Pink
28557,Apparel,Men,Blue
43866,Accessories,Women,Gold
58620,Accessories,Women,Silver
10993,Apparel,Men,Grey
5158,Apparel,Men,Brown
11841,Footwear,Men,Brown
57668,Personal Care,Women,Red
5964,Apparel,Men,Blue
25248,Accessories,Women,Orange
39617,Footwear,Women,Brown
20508,Accessories,Women,Black
33923,Accessories,Women,Silver
52128,Apparel,Girls,Blue
25846,Apparel,Women,Multi
44871,Apparel,Men,Navy Blue
52914,Apparel,Women,Red
56588,Personal Care,Women,Copper
19022,Footwear,Women,Tan
49752,Accessories,Men,Lavender
8475,Apparel,Women,Purple
16856,Accessories,Women,Black
31648,Apparel,Men,Purple
17984,Accessories,Unisex,Black
48680,Accessories,Women,Silver
43268,Apparel,Women,Pink
13518,Apparel,Men,Blue
2973,Apparel,Men,Yellow
28765,Apparel,Women,White
49594,Footwear,Women,Black
26439,Accessories,Women,Black
54019,Accessories,Women,Blue
2389,Footwear,Men,White
9761,Apparel,Men,Maroon
23977,Apparel,Men,Blue
42940,Accessories,Men,Black
